tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0297,"The image shows a mix of land cover types, including trees, grass, and leaves, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,0.7647058823529411,0.6315789473684211,0.8125,0.5341862943713865,0.6914890639979083
tile_0298,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.",0.5217391304347826,0.875,0.6315789473684211,0.9032258064516129,0.4972769945429671,0.8586557982260813
tile_0299,"The image shows a mix of land cover types, including trees, grass, and a small area of water at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5909090909090909,0.9333333333333333,0.7027027027027029,0.9333333333333333,0.6055432743285382,0.8586557982260813
tile_0300,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.875,0.6,0.9032258064516129,0.4697338011645164,0.8037311277734124
tile_0301,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8586557982260813
tile_0302,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8037311277734124
tile_0303,"The image shows a mix of land cover types, including trees, grass, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a baseball field, and a building.",0.5909090909090909,0.8219864299617914,0.717948717948718,0.9090909090909091,0.6062500545401223,0.8037311277734124
tile_0304,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.",0.5217391304347826,0.875,0.6153846153846153,0.9375,0.4972769945429671,0.8586557982260813
tile_0305,"The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a roundabout.","The remote sensing image shows a mix of land cover types, including trees, a roundabout, and a road.",0.7727272727272727,0.776483765527544,0.85,0.8571428571428571,0.7484587254742483,0.7096597996236947
tile_0306,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a roundabout.","The image shows a mix of land cover types, including trees, water, and a golf field.",0.6842105263157895,0.8235294117647058,0.742857142857143,0.9090909090909091,0.5851740296690352,0.8680942667801238
tile_0307,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7894736842105263,0.875,0.8823529411764706,0.9032258064516129,0.8287857939569991,0.8586557982260813
tile_0308,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the top left and bottom right corners.","The image shows a mix of land cover types, including trees, buildings, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48148148148148145,0.9333333333333333,0.6190476190476191,0.9333333333333333,0.560506434527561,0.8586557982260813
tile_0309,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0310,The image shows a forest area with some trees at the bottom left and right.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.3333333333333333,1.0,0.4000000000000001,1.0,0.2696367724157924,1.0000000000000007
tile_0311,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.8125,0.6,0.9032258064516129,0.4697338011645164,0.8586557982260813
tile_0312,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.5217391304347826,0.8806997463876336,0.6,0.9090909090909091,0.4422648726649022,0.8159466395833364
tile_0313,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.7647058823529411,1.0,0.8125,1.0000000000000007,0.6914890639979083
tile_0314,"The image shows a mix of land cover types, including trees, windmills, and a single gray windmill at the center.","The image shows a mix of land cover types, including baseball fields, trees, and a dam.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.65,0.7632731135359491,0.7027027027027027,0.787878787878788,0.542860276956218,0.6149918982664359
tile_0315,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0.8107727203607354,0.8731398526961766,0.8387096774193549,0.9032258064516129,0.6914890639979083,0.8037311277734124
tile_0316,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more green than others.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48148148148148145,0.8235294117647058,0.6046511627906976,0.8484848484848485,0.435843477140255,0.6914890639979083
tile_0317,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0318,"The image shows a mix of land cover types, including trees, a road, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a dam.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5652173913043478,0.9333333333333333,0.7368421052631579,0.9333333333333333,0.7220961437736247,0.8586557982260813
tile_0319,"The image shows a mix of land cover types, including trees, a football field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8235294117647058,1.0,0.8749999999999999,1.0,0.8037311277734124,1.0000000000000007
tile_0320,"The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.5909090909090909,0.8806997463876336,0.6666666666666667,0.9090909090909091,0.6029518142016982,0.8037311277734124
tile_0321,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.5909090909090909,1.0,0.6842105263157896,1.0,0.6415484855951789,1.0000000000000007
tile_0322,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, shrubs, and a road.",0.875,0.8235294117647058,0.9032258064516129,0.8749999999999999,0.8037311277734124,0.8037311277734124
tile_0323,"The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a roundabout, and a road.","The remote sensing image shows a mix of land cover types, including trees, a road, and a field.",0.7272727272727273,0.772184789761521,0.9,0.8823529411764706,0.8466473536503034,0.7581559064446654
tile_0324,"The image shows a coastal area with a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, water, and a single bridge.",0.6842105263157895,0.8235294117647058,0.742857142857143,0.8484848484848485,0.5851740296690352,0.7523197619890015
tile_0325,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a remote sensing scene with a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48,0.7142857142857143,0.5853658536585366,0.8108108108108109,0.4697338011645164,0.6862931425636344
tile_0326,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0.48148148148148145,0.8731398526961766,0.6046511627906976,0.9032258064516129,0.526785393712818,0.8037311277734124
tile_0327,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.875,0.6,0.9032258064516129,0.5146409856604254,0.8037311277734124
tile_0328,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8037311277734124
tile_0329,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0330,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.6666666666666666,1.0,0.7878787878787877,1.0,0.6862931425636344,1.0000000000000007
tile_0331,"The image shows a mix of land cover types, including trees, fields, and possibly buildings or roads.","The image shows a mix of land cover types, including trees, fields, and a dam, with some trees located at the bottom left and top right.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7058823529411765,0.5,0.8125,0.6341463414634146,0.7195469560601189,0.5742633214101174
tile_0332,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,0.7647058823529411,0.6315789473684211,0.8125,0.5341862943713865,0.6914890639979083
tile_0333,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,0.7647058823529411,0.6315789473684211,0.8125,0.4972769945429671,0.6914890639979083
tile_0334,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.5185185185185185,0.6,0.6666666666666667,0.5146409856604254,0.6285338663673768
tile_0335,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48,0.8235294117647058,0.5853658536585366,0.8484848484848485,0.4697338011645164,0.6914890639979083
tile_0336,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.6190476190476191,0.875,0.7777777777777778,0.9032258064516129,0.6862931425636344,0.8586557982260813
tile_0337,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,1.0,0.9032258064516129,1.0,0.8586557982260813,1.0000000000000007
tile_0338,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a building, and a road.",0.8731398526961766,0.8235294117647058,0.9032258064516129,0.8484848484848485,0.8586557982260813,0.6914890639979083
tile_0339,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,1.0,0.6,1.0,0.5146409856604254,1.0000000000000007
tile_0340,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a road, and a small plane.",0.7,0.8235294117647058,0.8108108108108107,0.8823529411764706,0.6423938003975326,0.7523197619890015
tile_0341,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a field.",0.6401636753283115,0.6401636753283115,0.8108108108108109,0.8108108108108109,0.6862931425636344,0.6862931425636344
tile_0342,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.875,0.8387096774193549,0.9032258064516129,0.6914890639979083,0.8037311277734124
tile_0343,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0344,"The image shows a mix of land cover types, including trees, leaves, and a small amount of water.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7222222222222222,1.0,0.7878787878787877,1.0,0.6631561003500845,1.0000000000000007
tile_0345,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,1.0,0.9032258064516129,1.0,0.8586557982260813,1.0000000000000007
tile_0346,"The image shows a mix of land cover types, including trees, grass, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.9333333333333333,0.875,0.9333333333333333,0.9032258064516129,0.8586557982260813,0.8037311277734124
tile_0347,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8666666666666667,0.875,0.8666666666666667,0.9032258064516129,0.7357532581618298,0.8586557982260813
tile_0348,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing greener than others.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5714285714285714,0.8125,0.6666666666666666,0.8387096774193549,0.5303129279161923,0.7357532581618298
tile_0349,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.5217391304347826,0.8823529411764706,0.6,1.0,0.46735994668008185,1.0000000000000007
tile_0350,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.41379310344827586,0.7647058823529411,0.5909090909090909,0.8125,0.48610542043019733,0.6914890639979083
tile_0351,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top right corner.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0.4642857142857143,0.875,0.6046511627906976,0.9032258064516129,0.560506434527561,0.8037311277734124
tile_0352,The image shows a land cover type of a golf field with a large roundabout in the center.,"The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.4444444444444444,0.875,0.4848484848484848,0.9032258064516129,0.31565804932541003,0.8037311277734124
tile_0353,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including baseball fields, trees, and a building.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.7584835431705546,0.7632731135359491,0.8125,0.787878787878788,0.654359289901984,0.6149918982664359
tile_0354,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, grass, and a dam.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8235294117647058,0.8666666666666667,0.8749999999999999,0.8666666666666667,0.8037311277734124,0.7357532581618298
tile_0355,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0356,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a road, and a field.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.8219864299617914,0.8219864299617914,0.9090909090909091,0.9696969696969697,0.8680942667801238,0.9317157650164152
tile_0357,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in water.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.5217391304347826,1.0,0.6153846153846153,1.0,0.4972769945429671,1.0000000000000007
tile_0358,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.",0.4085506571013895,0.4085506571013895,0.6046511627906976,0.6511627906976744,0.560506434527561,0.6285338663673768
tile_0359,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0360,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,1.0,0.6,1.0,0.4697338011645164,1.0000000000000007
tile_0361,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.8731398526961766,0.8107727203607354,0.9032258064516129,0.8387096774193549,0.8586557982260813,0.7357532581618298
tile_0362,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8666666666666667,0.875,0.8666666666666667,0.9032258064516129,0.7357532581618298,0.8586557982260813
tile_0363,"The image shows a mix of land cover types, including trees, shrubs, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.8107727203607354,0.8731398526961766,0.9032258064516129,0.9032258064516129,0.8586557982260813,0.8586557982260813
tile_0364,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0365,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.8823529411764706,1.0,0.9090909090909091,1.0,0.8037311277734124,1.0000000000000007
tile_0366,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, a building, and a road.",0.8731398526961766,0.875,0.9032258064516129,0.9375,0.8586557982260813,0.8586557982260813
tile_0367,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including baseball fields, buildings, trees, and a road.",0.75,0.8219864299617914,0.8108108108108107,0.8484848484848485,0.6906579940599964,0.7096597996236947
tile_0368,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0.9333333333333333,0.875,0.9333333333333333,0.9032258064516129,0.8586557982260813,0.8037311277734124
tile_0369,"The image shows a mix of land cover types, including trees, grass, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.9333333333333333,0.875,0.9333333333333333,0.9032258064516129,0.8586557982260813,0.8586557982260813
tile_0370,"The image shows a mix of land cover types, including trees, bushes, and grass, with some buildings and roads visible in the background.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.","The image shows a mix of land cover types, including trees, fields, and buildings.",0.5217391304347826,0.7058823529411765,0.7027027027027025,0.7741935483870968,0.6441270601455363,0.6914890639979083
tile_0371,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8586557982260813
tile_0372,"The image shows a bridge and some trees in the center, with the bridge being the most prominent feature.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.2631578947368421,0.875,0.35294117647058826,0.9032258064516129,0.26532004033209233,0.8037311277734124
tile_0373,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.4274968157481276,1.0,0.5517241379310345,1.0,0.4354805056807227,1.0000000000000007
tile_0374,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.7647058823529411,0.8387096774193549,0.8749999999999999,0.6914890639979083,0.8037311277734124
tile_0375,"The image shows a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a bridge, and a building, with some trees located at the bottom left and top right.",0.50699311720493,0.45731113070748874,0.6122448979591836,0.6818181818181819,0.5084568507480856,0.6031276328449844
tile_0376,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.8823529411764706,0.9375,0.9090909090909091,0.9375,0.8037311277734124,0.8586557982260813
tile_0377,"The image shows a coastal area with a mix of land cover types, including a large swimming-pool and a small swimming-pool.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, grass, and a small bridge.",0.6190476190476191,0.8235294117647058,0.6666666666666667,0.8484848484848485,0.4538641518710933,0.7523197619890015
