tile_id,question_id,level,level_name,question,answer_lr,answer_sr,answer_gt
tile_0508,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There are a total of 4 buildings visible in the image. The rooftop of one of the buildings is described as being gray in color.,"There are a total of 4 buildings visible in the image. The building at the left is surrounded by trees, and the building at the top left is surrounded by trees as well. The building at the top right is surrounded",There are a total of 4 buildings visible in the image. The rooftop of one of the buildings is described as being gray in color.
tile_0509,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 75%, agriculture 0%, urban 0%, water 0%, bare soil 25%","forest 75%, agriculture 0%, urban 0%, water 0%, bare soil 25%","forest 75%, agriculture 0%, urban 0%, water 0%, bare soil 25%"
tile_0509,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0509,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0509,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",No.,No.,No.
tile_0509,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",2,1,1
tile_0509,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom of the image. It appears to be an unpaved road, possibly made of dirt or gravel. There is","There is one road visible in the image, which is located at the left side of the image. It appears to be an unpaved road.","There is one road visible in the image, which is located at the top right corner. It appears to be an unpaved road, possibly made of dirt or gravel."
tile_0509,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in this image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are two buildings visible in this image. One of them is a large building located at the left side of the image. The rooftop of this building is not visible in the image, but it can be assumed",There are two buildings visible in the image. One of them is at the left side of the image and it is gray in color. The other building is at the top left corner of the image and it is not specified in
tile_0510,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 75%, agriculture 0%, urban 0%, water 0%, bare soil 25%","forest 75%, agriculture 0%, urban 0%, water 10%, bare soil 15%","forest 75%, agriculture 0%, urban 0%, water 10%, bare soil 15%"
tile_0510,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0510,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0510,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",No.,No.,Yes.
tile_0510,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,2
tile_0510,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom of the image. It appears to be an unpaved road, possibly made of dirt or gravel.","There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road.","There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road."
tile_0510,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are two buildings visible in this image. One is a building at the right side of the image, and the other is a building at the top right side of the image. The color or material of the rooft"
tile_0511,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 40%, agriculture 30%, urban 5%, water 5%, bare soil 5%","forest 40%, agriculture 30%, urban 5%, water 5%, bare soil 5%","forest 30%, agriculture 50%, urban 10%, water 10%, bare soil 10%"
tile_0511,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0511,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,3,4
tile_0511,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0511,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,11
tile_0511,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the top of the image. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to,There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to
tile_0511,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are a total of 3 buildings visible in the image. The building at the top left is surrounded by trees, and the building at the top right is surrounded by trees as well. The building at the bottom left is","There are a total of 4 buildings visible in the image. The building at the top left is surrounded by trees, and the building at the top right is surrounded by trees as well. The building at the top left has"
tile_0512,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 40%, agriculture 20%, urban 5%, water 10%, bare soil 25%","forest 50%, agriculture 40%, urban 5%, water 5%, bare soil 5%","forest 20%, agriculture 50%, urban 5%, water 10%, bare soil 25%"
tile_0512,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0512,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0512,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0512,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0512,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to,There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to
tile_0512,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in this image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are a total of 3 buildings visible in the image. The building at the bottom left is surrounded by trees, the building at the bottom right is surrounded by trees, and the building at the top left is surrounded by","There are a total of 3 buildings visible in the image. The building at the top left is surrounded by trees, and the building at the top right is surrounded by trees as well. The building at the bottom left is"
tile_0513,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 20%, agriculture 50%, urban 5%, water 10%, bare soil 25%","forest 20%, agriculture 50%, urban 0%, water 10%, bare soil 20%","forest 20%, agriculture 50%, urban 5%, water 10%, bare soil 25%"
tile_0513,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0513,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",2,4,1
tile_0513,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0513,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0513,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the top right corner. It appears to be an unpaved road, possibly made of dirt or gravel.","There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom, one at the bottom left and one at the bottom right. The other two roads","There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom left and bottom right, while the other two are located at the top and top right"
tile_0513,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. The rooftop of the building is not specified in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are a total of 3 buildings visible in the image. The building at the top right is surrounded by trees, and the building at the top left is surrounded by trees as well. The building at the top right has"
tile_0514,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 30%, agriculture 40%, urban 5%, water 10%, bare soil 25%","forest 30%, agriculture 50%, urban 0%, water 0%, bare soil 20%","forest 20%, agriculture 60%, urban 0%, water 10%, bare soil 10%"
tile_0514,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0514,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,3,4
tile_0514,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0514,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0514,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom of the image. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom of the image and the other is located at the top of the image. The roads are not specified as paved,"There is one road visible in the image, which is located at the top right corner. It appears to be an unpaved road, possibly made of dirt or gravel."
tile_0514,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. The rooftop of the building is not specified in the image.,"There are two buildings visible in this image. One building is at the bottom left and the other is at the top left. The building at the bottom left has a gray rooftop, while the building at the top","There is one building visible in the image, and it is not specified in the description whether it has a rooftop or not."
tile_0515,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 30%, agriculture 20%, urban 5%, water 10%, bare soil 35%","forest 60%, agriculture 30%, urban 5%, water 5%, bare soil 10%","forest 20%, agriculture 60%, urban 0%, water 0%, bare soil 20%"
tile_0515,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,No.,No.
tile_0515,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,3,3
tile_0515,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0515,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0515,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.","There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.","There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel."
tile_0515,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There are two buildings visible in this image. One building is at the top left and the other is at the top right. The rooftop of the building at the top left is colored in a shade of gray,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.
tile_0516,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 50%, agriculture 30%, urban 5%, water 5%, bare soil 5%","forest 20%, agriculture 50%, urban 0%, water 0%, bare soil 20%","forest 20%, agriculture 50%, urban 5%, water 20%, bare soil 5%"
tile_0516,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,No.,Yes.
tile_0516,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",2,3,4
tile_0516,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0516,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0516,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to,There are two roads or paths visible in this image. One is located at the bottom left and the other is located at the center. The road at the bottom left appears to be an unpaved
tile_0516,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There are a total of 3 buildings visible in the image. The building at the bottom left is surrounded by trees, the building at the bottom right is surrounded by trees, and the building at the top left is surrounded by"
tile_0517,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 50%, agriculture 0%, urban 0%, water 0%, bare soil 50%","forest 20%, agriculture 50%, urban 0%, water 0%, bare soil 20%","Based on the information provided, it is not possible to estimate the percentage of each land cover type visible in the remote sensing image. The image does not contain enough information to determine the types of land covers present, such as whether there are trees, crops, buildings, or water bodies. Without this information, it is"
tile_0517,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,No.,Yes.
tile_0517,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,4
tile_0517,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0517,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0517,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.","There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the top left corner and the other is located at the top right corner. The roads are not specified as paved or un
tile_0517,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in this image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There are two buildings visible in this image. One building is at the bottom left and the other is at the bottom right. The color or material of the rooftop is not specified in the image.,There are two buildings visible in this image. One building is located at the bottom left and the other one is located at the bottom right. The color or material of the rooftop is not specified in the image.
tile_0518,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 75%, agriculture 25%, urban 0%, water 0%, bare soil 0%","forest 40%, agriculture 50%, urban 5%, water 5%, bare soil 5%","forest 50%, agriculture 30%, urban 5%, water 5%, bare soil 5%"
tile_0518,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",No.,Yes.,Yes.
tile_0518,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,4,1
tile_0518,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0518,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0518,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom of the image. It appears to be an unpaved road, possibly made of dirt or gravel.","There are two roads or paths visible in this image. One is located at the bottom left and the other is located at the bottom right. The road at the bottom left appears to be paved,",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the right side of the image. The road at the bottom right is paved
tile_0518,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.
tile_0519,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 50%, agriculture 20%, urban 5%, water 10%, bare soil 25%","forest 40%, agriculture 50%, urban 5%, water 5%, bare soil 5%","forest 40%, agriculture 30%, urban 5%, water 5%, bare soil 5%"
tile_0519,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,No.,Yes.
tile_0519,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,3,3
tile_0519,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0519,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0519,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom left and the other is located at the top left. The road at the bottom left appears to be an unp,There are two roads or paths visible in this image. One is located at the bottom left and the other is located at the top left. The road at the bottom left appears to be an unp
tile_0519,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in this image. The rooftop of the building is not specified in the image.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,There is one building visible in the image. It is not possible to determine the color or material of the rooftop from the provided image.
tile_0520,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 75%, agriculture 0%, urban 0%, water 0%, bare soil 25%","forest 50%, agriculture 25%, urban 0%, water 25%, bare soil 5%","forest 40%, agriculture 30%, urban 5%, water 10%, bare soil 5%"
tile_0520,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0520,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,3,4
tile_0520,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0520,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,1,1
tile_0520,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the top right corner. It appears to be an unpaved road, possibly made of dirt or gravel.","There are two roads or paths visible in this image. One is located at the top right and the other is located at the top left. The road at the top right appears to be paved,",There are two roads or paths visible in this image. One is located at the top right and the other is located at the top left. The roads are not specified as paved or unpaved
tile_0520,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There is one building visible in the image. It is not possible to determine the rooftop color or material of the building as it is not visible in the image.,"There is one building visible in the image, and it is not possible to determine the rooftop color or material from the provided image.",There are two buildings visible in the image. One building is located at the top left and the other is located at the top right. The color or material of the rooftop is not specified in the image.
tile_0521,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 40%, agriculture 20%, urban 5%, water 10%, bare soil 5%","forest 30%, agriculture 20%, urban 5%, water 10%, bare soil 35%","forest 20%, agriculture 50%, urban 10%, water 10%, bare soil 10%"
tile_0521,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0521,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0521,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0521,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,10,10
tile_0521,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road.",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to,There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to
tile_0521,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There are two buildings visible in this image. One of them is at the top right and the other one is at the top left. The rooftop of the building at the top right is white in color.,There are a total of 10 buildings visible in the image. The building at the top right has a gray roof. The building at the top left has a white roof. The building at the top right has a gray,There are a total of 11 buildings visible in the image. The rooftop of one building is described as being gray in color.
tile_0522,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 20%, agriculture 30%, urban 20%, water 10%, bare soil 20%","forest 20%, agriculture 10%, urban 30%, water 10%, bare soil 20%","forest 27%, agriculture 17%, urban 45%, water 10%, bare soil 10%"
tile_0522,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes
tile_0522,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0522,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,No.,Yes.
tile_0522,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",10,10,10
tile_0522,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The roads are not specified as paved or unpaved,"There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom right and bottom left, while the other two are located at the top right and top","There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom left and bottom right, while the other two are located at the top left and top"
tile_0522,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There are a total of 10 buildings visible in the image. The rooftop of one building is described as being teal in color.,There are a total of 11 buildings visible in the image. The rooftop of one building is described as being surrounded by trees.,There are a total of 11 buildings visible in the image. The rooftop of one building is described as being surrounded by trees.
tile_0523,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 40%, agriculture 20%, urban 5%, water 10%, bare soil 5%","forest 45%, agriculture 25%, urban 15%, water 10%, bare soil 5%","forest 20%, agriculture 10%, urban 30%, water 15%, bare soil 25%"
tile_0523,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0523,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0523,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,No.,No.
tile_0523,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,10,10
tile_0523,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.","There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom right and bottom left, while the other two are located at the top left and top","There are a total of 4 roads or paths visible in the image. Two of them are located at the bottom right and bottom left, while the other two are located at the top left and top"
tile_0523,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,"There are a total of 3 buildings visible in the image. The building at the bottom left is surrounded by trees, the building at the bottom right is surrounded by trees, and the building at the top left is surrounded by",There are a total of 11 buildings visible in the image. The rooftop of one building is described as being surrounded by trees.,There are a total of 11 buildings visible in the image. The rooftop of one building is described as being surrounded by trees.
tile_0524,q01_pct_landcover,1,semantic,"Estimate the percentage of each land cover type visible in this remote sensing image. Answer strictly in this format: forest X%, agriculture X%, urban X%, water X%, bare soil X%. Percentages must sum to 100%.","forest 50%, agriculture 25%, urban 20%, water 5%, bare soil 5%","forest 50%, agriculture 10%, urban 20%, water 10%, bare soil 10%","forest 50%, agriculture 20%, urban 10%, water 10%, bare soil 10%"
tile_0524,q02_has_water,1,semantic,"Is there any water body (river, lake, or pond) visible in this image? Answer only: yes or no.",Yes.,Yes.,Yes.
tile_0524,q03_field_count,2,structural,"How many distinct agricultural fields or plots can you count in this image? Give only a number, or say none if no fields are visible.",1,1,1
tile_0524,q04_field_rows,2,structural,"Are agricultural field rows, crop patterns, or field boundaries clearly visible in this image? Answer only: yes or no.",Yes.,No.,Yes.
tile_0524,q05_building_count,3,fine_detail,"How many distinct buildings or rooftops can you count in this image? Give only a number, or say none if no buildings are visible.",1,10,10
tile_0524,q06_road_describe,3,fine_detail,How many roads or paths are visible in this image? Are they paved or unpaved? Describe briefly where they are located.,"There is one road visible in the image, which is located at the bottom right. It appears to be an unpaved road, possibly made of dirt or gravel.",There are two roads or paths visible in this image. One is located at the bottom right and the other is located at the top right. The road at the bottom right is paved and appears to,"There are two roads or paths visible in this image. One is located at the bottom left and the other is located at the bottom right. The road at the bottom left appears to be paved,"
tile_0524,q07_building_describe,3,fine_detail,How many buildings are visible in this image? Describe their rooftop color or material if possible.,There are a total of 4 buildings visible in the image. The rooftop of one of the buildings is described as being close to each other at the top.,There are a total of 10 buildings visible in the image. The rooftop of one building is described as being gray in color.,There are a total of 10 buildings visible in the image. The rooftop of one building is described as being dark slate gray in color.
