tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0466,a close up of a green and white tile,a view of a green field with a lake,aerial view of the river and the surrounding fields,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.13049436152984825,0.14291972952214924
tile_0467,a green emerald gems,aerial view of the road from the air,aerial view of a rural landscape,0.15163266492815836,0.375,0.2,0.42857142857142855,0.0,0.27739622897624144
tile_0468,a close up of a green leaf,aerial view of the river,aerial view of the fields and road,0.14285714285714285,0.5362560368285115,0.14285714285714285,0.6666666666666666,0.09349477497536716,0.5193879933129156
tile_0469,a close up of a green glass window,aerial view of the road,aerial view of the site of the proposed new development at the site of the proposed development,0.040581558419793724,0.07257436263153001,0.07999999999999999,0.3636363636363636,0.10704660446820483,0.49802130591439125
tile_0470,a green emerald gems,aerial view of the fields,aerial view of farmland fields in the countryside of the netherlands,0.0,0.301194211912202,0.0,0.625,0.0,0.7200569900658753
tile_0471,a green emerald gems,aerial view of the fields,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0472,a green glass vase with a white and black design,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.0,0.8948393168143697,0.0,0.9473684210526316,0.0,0.9400186907181732
tile_0473,a white and black cat sitting on a green surface,a view of a green field with a small hill,an aerial view of the site of the proposed site,0.0,0.2,0.0,0.20000000000000004,0.0,0.1683780725300869
tile_0474,a blur of a person in a green shirt,an aerial view of a green field,an aerial view of the village of the village of the village of the village of the village of the village,0.029288570901747406,0.07733444756377868,0.06666666666666667,0.2857142857142857,0.13406570559572295,0.23710081366807476
tile_0475,a green background with white and black spots,an aerial view of the site of the proposed site,a large green field,0.25,0.0,0.3333333333333333,0.0,0.12536693798731732,0.0
tile_0476,a green and white background with a small white flower,an aerial view of the house and surrounding area,a large area of land,0.10000000000000002,0.2222222222222222,0.13333333333333333,0.2857142857142857,0.0,0.20608363501393823
tile_0477,a green leaf with white flowers,a satellite image of a small town in the middle of a forest,a large area of land with a lot of dirt,0.17113903967753066,0.30769230769230765,0.25,0.34782608695652173,0.07734781234369076,0.22576484600261607
tile_0478,a green plant with white flowers in the middle,an aerial view of a large green field,a large green forest,0.2222222222222222,0.375,0.30769230769230765,0.5,0.11671773546032795,0.2910691023819054
tile_0479,a white ring is seen in the dark,a satellite image of a river in the middle of a forest,an aerial view of the ruins of the ancient city of tupu,0.07581633246407919,0.25,0.1,0.25,0.09349477497536718,0.37624926903814515
tile_0480,a small bird is sitting on the ground,a green granite counter top,a large area of land that has been cleared off,0.09735009788392564,0.07357588823428847,0.11111111111111112,0.13333333333333333,0.0,0.0
tile_0481,a green and white background with a small white dot,a green wall with a white and black design,a large area of land with a river and trees,0.4,0.39770636302860873,0.4000000000000001,0.4210526315789474,0.12735952979479354,0.15592892548708362
tile_0482,a blur of a tree in the night,a river running through a lush green forest,a road in the middle of a green field,0.5515605641153721,0.3309363384692233,0.5882352941176471,0.35294117647058826,0.3041257418754935,0.0845798608014702
tile_0483,a diamond with a white center and a black center,an aerial view of the site of the former nuclear facility,an aerial view of a factory in the middle of a city,0.1637461506155964,0.4980549361539613,0.1818181818181818,0.5217391304347826,0.0,0.5191341932778923
tile_0484,a white house with a green lawn,an aerial view of the site of the proposed development,an aerial view of the site of the proposed development,0.0,1.0,0.0,1.0,0.0,1.0
tile_0485,a green leaf with white stripes,a road in the middle of a forest,aerial view of the road leading to the top of the mountain,0.0,0.22744899739223753,0.0,0.3,0.0,0.3949807035243754
tile_0486,a green leaf with a white star in the middle,a satellite image of a forest,a road in the middle of a forest,0.5,0.47768754038252614,0.5555555555555556,0.5714285714285715,0.2798280652432878,0.26055567105626243
tile_0487,a green and white flower,a river running through a lush green forest,a large green field,0.4,0.25,0.4444444444444445,0.3333333333333333,0.17077611319011649,0.1362763414390864
tile_0488,a close up of a person ' s eye,aerial view of the river and surrounding fields,an aerial view of the site of the proposed site,0.09942659075715217,0.38940039153570244,0.11111111111111112,0.4444444444444445,0.12735952979479354,0.3720557314537372
tile_0489,a close up of a green and black cloth,aerial view of the green fields,an aerial view of the site of the proposed site,0.09942659075715217,0.3422780793550613,0.10526315789473685,0.5,0.10599213135093251,0.4552018457650675
tile_0490,a close up of a diamond on a white background,aerial view of green fields,an aerial view of the fields and fields in the countryside,0.09048374180359597,0.24095536952976163,0.09523809523809525,0.5000000000000001,0.052109535570466194,0.42834751050809844
tile_0491,a close up of a green and white object,aerial view of the fields,aerial view of the fields,0.11111111111111109,1.0,0.14285714285714285,1.0,0.09349477497536716,1.0000000000000002
tile_0492,a close up of a building with a clock,aerial view of the fields,an aerial view of a green field,0.2222222222222222,0.40219202762138356,0.25,0.5,0.09193998174078082,0.38087260847594373
tile_0493,a microscope microscope with a microscope lens,aerial view of the fields and fields of the countryside,aerial view of a rural road in the countryside,0.10735389901075512,0.5,0.125,0.5263157894736842,0.0,0.4634863979128722
tile_0494,a green building with a sky background,aerial view of the fields,an aerial view of a field with a road and a road,0.20980356838155134,0.1479581783649639,0.3157894736842105,0.35294117647058826,0.07357474610589511,0.26242093626195995
tile_0495,a green and black roof,aerial view of the fields and fields in the cots,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0496,a green leaf,a painting of a green field with a small pond,an aerial view of the site of the proposed site,0.0,0.10000000000000002,0.0,0.10000000000000002,0.0,0.10599213135093251
tile_0497,a close up of a green leaf,"aerial image of the village of stow, near the village of stow",an aerial view of a farm in the countryside,0.21470779802151024,0.25,0.25,0.28571428571428575,0.08704446792504217,0.2878003795989672
tile_0498,a green field with a white line in the middle,a satellite image of a green field,an aerial view of a lake and forest,0.10000000000000002,0.24767939992862334,0.11111111111111112,0.26666666666666666,0.0,0.09349477497536716
tile_0499,a green field with a white line in the middle,an aerial view of a green field with trees,a large area of land with a large hole in the middle,0.49123845184678916,0.23884377019126307,0.5454545454545454,0.28571428571428575,0.2605556710562624,0.11521554337793123
tile_0500,a green and white flower with a white center,an aerial view of the golf course at the golf course,an aerial view of a farm and a road,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.39999999999999997,0.06804963087832473,0.23304831764702297
tile_0501,a green background with white stars,a satellite image of a forest,aerial view of the amazon rainforest,0.0,0.16666666666666669,0.0,0.16666666666666666,0.0,0.11521554337793123
tile_0502,a white lizard is standing in the dark,a satellite image of the golf course at the golf course,an aerial view of the site of the proposed new national park,0.07581633246407919,0.24902746807698065,0.1,0.2608695652173913,0.10599213135093251,0.23787564800407068
tile_0503,a green tree with white flowers in the fore,a satellite image of the site of the proposed site,a large green field,0.2222222222222222,0.10000000000000002,0.30769230769230765,0.14285714285714288,0.11671773546032795,0.0
tile_0504,a white bird flying through the air,a small town surrounded by trees,a large body of water,0.14285714285714285,0.16666666666666669,0.16666666666666666,0.1818181818181818,0.0,0.0
tile_0505,a blur of a tree in the forest,a brick wall with a green moss growing on it,an aerial view of the river and land,0.25,0.0,0.25,0.0,0.17077611319011654,0.0
tile_0506,a view of a street with cars driving down it,an aerial view of the site of the nuclear facility,an aerial view of the reactor reactor plant,0.2,0.5,0.22222222222222224,0.5555555555555556,0.12735952979479354,0.44113161648155486
tile_0507,a blur of a city at night,an aerial view of a large industrial area,an aerial view of a large oil refinery,0.24767939992862334,0.75,0.26666666666666666,0.75,0.09349477497536716,0.5586177528223196
tile_0508,a white house with a green lawn and a white fence,an aerial view of the campus,an aerial view of a large building surrounded by trees,0.0909090909090909,0.3422780793550613,0.09523809523809525,0.5,0.0,0.3808165329771115
tile_0509,a white bird is flying through the trees,an aerial view of a large building in the middle of a forest,an aerial view of a large building in the middle of a forest,0.13381535712974757,1.0,0.1904761904761905,1.0,0.05612175491366004,1.0000000000000004
tile_0510,a white cat is sitting on a green chair,a river running through a lush green forest,a river running through a lush green forest,0.3333333333333333,1.0,0.35294117647058826,1.0,0.0845798608014702,1.0000000000000002
tile_0511,a green plant with a white flower in the middle,aerial view of the village of stower,an aerial view of a green field with a road,0.4,0.2791881675133095,0.4000000000000001,0.3529411764705882,0.14438355527738672,0.3227832750340331
tile_0512,a green leaf is growing in the ground,aerial view of the green fields,an aerial view of a green field with a road,0.19470019576785122,0.3422780793550613,0.22222222222222224,0.5,0.07244081925041986,0.41120705506761873
tile_0513,a close up of a green and brown mosaic,aerial view of the fields,an aerial view of a green field with a road,0.39770636302860873,0.2207276647028654,0.4210526315789474,0.4,0.15592892548708362,0.317107466580271
tile_0514,a black and white cat,aerial view of the village of the village of the village of the village of the village of the village of the village of the village,aerial view of the fields,0.0,0.15384615384615385,0.0,0.25806451612903225,0.0,0.45984817230171715
tile_0515,a blur of a building,a painting of green grass,an aerial view of a green field,0.26812801841425576,0.40219202762138356,0.3333333333333333,0.5,0.1362763414390864,0.26055567105626243
tile_0516,a green and white tile floor,aerial view of the fields,aerial view of the road from the air,0.0,0.43904930887522114,0.0,0.6153846153846154,0.0,0.5689275447725676
tile_0517,a green leaf with a white background,aerial view of the fields,aerial view of the fields,0.0,1.0,0.0,1.0,0.0,1.0000000000000002
tile_0518,a green and white background with a white border,aerial view of the farm land,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0519,a blur of a mountain in the distance,aerial view of the site of the proposed new development at the site of the proposed development,an aerial view of the site of the proposed site,0.19470019576785122,0.5294117647058824,0.22222222222222224,0.6666666666666667,0.26055567105626243,0.7800986121261944
tile_0520,a blur of a bird in the trees,an aerial view of a lake and a road,an aerial view of the site of the proposed site,0.19470019576785122,0.39770636302860873,0.22222222222222224,0.4210526315789474,0.26055567105626243,0.31882319724566466
tile_0521,a white cross on a green field,a large field with a road and a small house,an aerial view of a small town,0.14285714285714285,0.2,0.14285714285714285,0.23529411764705882,0.0,0.0845798608014702
tile_0522,a green and white background with small squares,a satellite image of a neighborhood in the florida keys,an aerial view of a small town in the democratic democratic democratic democratic democratic democratic democratic democratic democratic democratic democratic democratic,0.049227918801048515,0.13314843347923183,0.13793103448275862,0.25806451612903225,0.01612424637034273,0.048484651948878146
tile_0523,a green leaf with white spots,a satellite image of the area where the school is located,an aerial view of a small town,0.141080287481769,0.18181818181818182,0.15384615384615383,0.2222222222222222,0.0,0.06360120575671213
tile_0524,a white flower in the middle of a green field,an aerial view of the campus,an aerial view of a small town,0.2,0.5643211499270759,0.23529411764705882,0.6153846153846153,0.0787446034559451,0.5031026124151314
tile_0525,a blur of a city with a lot of buildings,a satellite image of the site of the former us air force base in the town of tupui,aerial view of a village in the philippines,0.2,0.2222222222222222,0.22222222222222224,0.30769230769230765,0.14976221961074726,0.3405680135556955
tile_0526,a tree with white flowers in the middle,"an aerial view of the city of fort, florida",aerial view of a small town in the philippines,0.3309363384692233,0.4444444444444444,0.35294117647058826,0.4444444444444444,0.15592892548708362,0.3754566342372545
tile_0527,a close up of a green leaf with white flowers,a satellite image of the area where the school is located,an aerial view of a small town,0.2,0.18181818181818182,0.23529411764705882,0.2222222222222222,0.07874460345594508,0.06360120575671213
tile_0528,a white flower on a tree branch,a river running through a city,an aerial view of a river and a small town,0.18612544500887301,0.256708559516296,0.23529411764705882,0.37499999999999994,0.0,0.09867961797986956
tile_0529,a view of a city from above,an aerial view of the site of the former military base,an aerial view of the reactor reactor facility,0.24767939992862334,0.45454545454545453,0.26666666666666666,0.5263157894736842,0.16836842163679847,0.4174448828522006
tile_0530,a satellite image of the city of person,"an aerial view of the city of fort, texas",an aerial view of the factory complex,0.25,0.5555555555555556,0.26666666666666666,0.6250000000000001,0.24235771956792362,0.5374158537043676
tile_0531,an aerial view of a city with a lot of buildings,an aerial view of the campus,an aerial view of a city with a road and buildings,0.8181818181818182,0.28973213900471884,0.8181818181818182,0.4705882352941177,0.6985957980290544,0.3808165329771115
tile_0532,a small white dog is standing on the grass,a satellite image of the site of the proposed new national park in the state of belize,an aerial view of the road and surrounding area,0.11111111111111109,0.11764705882352941,0.1111111111111111,0.15384615384615383,0.06335481222196541,0.2454538809367767
tile_0533,a cat is sitting on a window sie,a river running through a lush green forest,an aerial view of the river and the surrounding area,0.0,0.09735009788392564,0.0,0.11111111111111112,0.0,0.06360120575671213
tile_0534,a green and white camouflage camo,an aerial view of a green field with a small lake,an aerial view of the countryside,0.0,0.36363636363636365,0.0,0.4705882352941177,0.0,0.3808165329771115
tile_0535,a bird is flying through the air,aerial view of the green fields,an aerial view of the countryside,0.14285714285714285,0.6666666666666666,0.15384615384615383,0.6666666666666666,0.09193998174078082,0.5031026124151314
tile_0536,a close up of a leaf with a blur,an aerial view of the countryside,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0537,a close up of a tile with a green and yellow pattern,aerial view of the fields and fields of the cots,aerial view of farmland fields,0.08333333333333333,0.4,0.11764705882352941,0.5333333333333333,0.08176804146599938,0.5250790579579575
tile_0538,a close up of a computer keyboard,an aerial view of the countryside,aerial view of farmland fields in the countryside of the netherlands,0.08067401742967989,0.3621651737558986,0.1111111111111111,0.5882352941176471,0.13215817862062323,0.609634345116676
tile_0539,a black and white cat,aerial view of the fields,an aerial view of a road in the countryside,0.08986579282344431,0.35946317129377725,0.14285714285714285,0.5714285714285714,0.0,0.474330706497194
tile_0540,a close up of a purple and white abstract pattern,aerial view of the fields,aerial view of farmland fields,0.10000000000000002,0.8,0.13333333333333333,0.8000000000000002,0.08704446792504217,0.6694188517266485
tile_0541,a white and black cat with a black nose,aerial view of the site of the proposed new development at the site of the proposed development,an aerial view of the site of the proposed site,0.0,0.5294117647058824,0.0,0.6666666666666667,0.0,0.7800986121261944
tile_0542,a green leaf with a white spot on it,an aerial view of the site of the proposed site,aerial view of the road leading to the village of the village of the village of the village of the village,0.0,0.19972265021884772,0.0,0.3870967741935483,0.0,0.47201551213580384
tile_0543,a yellow flower in the middle of a field,a small lake surrounded by trees,an aerial view of the site of the proposed site,0.19885318151430437,0.0,0.2105263157894737,0.0,0.23790309463326234,0.0
tile_0544,a blur of a tree in the forest,an aerial view of a small town,a small town surrounded by trees and a road,0.22062422564614886,0.32206169703226534,0.23529411764705882,0.375,0.0,0.18443191662261307
tile_0545,a green and white background with a black and white pattern,a satellite image of the town of st lucia,a small town in the middle of a forest,0.18181818181818182,0.4444444444444444,0.19999999999999998,0.4444444444444444,0.0,0.3249317266808787
tile_0546,a blur of a tree in the forest,a satellite image of the village of the same name,a small town with a lot of houses,0.375,0.2,0.375,0.22222222222222224,0.09193998174078082,0.12994911013775193
tile_0547,a close up of a flower with a blur effect,an aerial view of a small town,aerial view of the site of the former president of the republic of the republic of the republic of the republic,0.033287108369807965,0.05800083567283401,0.06451612903225806,0.21428571428571427,0.13729839801105623,0.2211212920647381
tile_0548,a tree with white flowers in the fore,a satellite image of the area where the house was located,aerial view of a small village in the countryside of the philippines,0.22744899739223753,0.3320366241026409,0.3,0.34782608695652173,0.1749674789273179,0.295976124360177
tile_0549,a tree with white flowers in the middle of the image,a satellite image of a small town,an aerial view of a small town in the philippines,0.36363636363636365,0.37225089001774603,0.380952380952381,0.47058823529411764,0.2456542425073261,0.29526755538240534
tile_0550,a tree with white flowers in the background,an aerial view of the village,an aerial view of a small town,0.12500000000000003,0.5643211499270759,0.13333333333333333,0.6153846153846153,0.0,0.5031026124151314
tile_0551,a large white building with a red roof,an aerial view of a city with a river,aerial view of a city with a river and a road,0.2577334795466146,0.7117665803704959,0.3157894736842105,0.7999999999999999,0.07874460345594508,0.6735205045780811
tile_0552,a small patch of grass in the middle of a field,an aerial view of a large lake,an aerial view of a large body of water,0.2727272727272727,0.6441233940645307,0.3,0.75,0.23794411161289158,0.6571625092584744
tile_0553,a view of a city from above,"an aerial view of the city of fort, texas",an aerial view of the factory complex in the city of st petersburg,0.18187407671869282,0.4986958576677425,0.3,0.6363636363636364,0.2881259932919434,0.594105344558996
tile_0554,a satellite image of the site of the proposed building,an aerial view of the site of the former school,an aerial view of a large industrial area,0.2,0.4,0.22222222222222224,0.4444444444444445,0.11954622394547189,0.3477492453816745
tile_0555,a satellite image of a white house,the site of the former us air force base in the philippines,an aerial view of the site of the former military base,0.08067401742967989,0.5,0.1111111111111111,0.5217391304347826,0.13215817862062326,0.5289933361451703
tile_0556,a bird is sitting on a branch in the woods,a road with a river running through it,the river that runs through the jungle,0.10000000000000002,0.25,0.11764705882352941,0.26666666666666666,0.13942995985310805,0.15976420924144447
tile_0557,a man in a suit and tie is standing in front of a camera,an aerial view of the countryside,an aerial view of a green field with a large amount of land,0.21428571428571425,0.20760214927639847,0.22222222222222224,0.42105263157894735,0.08622587033475419,0.40840369224375006
tile_0558,a bird is sitting on top of a tree,aerial view of the fields,an aerial view of the countryside,0.11111111111111109,0.6549846024623855,0.13333333333333333,0.7272727272727272,0.0845798608014702,0.5803329846765686
tile_0559,a close up of a green and yellow diamond,an aerial view of the countryside,aerial view of a field,0.2222222222222222,0.5,0.2857142857142857,0.5454545454545454,0.1059921313509325,0.4501755023269898
tile_0560,a green leaf with a white spot,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,an aerial view of the site of the proposed new development,0.0,0.0,0.0,0.0,0.0,0.0
tile_0561,a green and brown area with a white line,aerial view of the fields,an aerial view of a road in the countryside,0.11111111111111109,0.35946317129377725,0.1111111111111111,0.5714285714285714,0.0,0.474330706497194
tile_0562,a close up of a green and brown mosaic,an aerial view of the countryside,an aerial view of the farm and fields,0.2222222222222222,0.5971094254781577,0.23529411764705882,0.7142857142857143,0.15592892548708362,0.5727393584196196
tile_0563,a close up of a green and yellow pattern,"aerial view of the village of stower, near the village of stower",an aerial view of a road in the countryside,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.380952380952381,0.07244081925041986,0.3544126047542975
tile_0564,a cell with a cell attached to it,aerial view of the road,an aerial view of a road in the countryside,0.11031211282307446,0.44932896411722156,0.11764705882352941,0.7142857142857143,0.0,0.6764792400877004
tile_0565,a close up of a green leaf,an aerial view of a green field,an aerial view of the countryside,0.14285714285714285,0.5714285714285714,0.15384615384615383,0.6153846153846153,0.10163066979112656,0.5031026124151314
tile_0566,a pink flower with a white background,a satellite image of a small area with a small patch of land,an aerial view of the area where the fire was burning,0.0,0.15384615384615385,0.0,0.16666666666666669,0.0,0.12904078891838006
tile_0567,a white house in the middle of a forest,an aerial view of the runway at the airport,an aerial view of the village of the village of the village of the village of the village of the village,0.058577141803494825,0.17573142541048448,0.13333333333333333,0.4,0.28522371203220515,0.46554672219123056
tile_0568,a green leaf with white flowers in the background,a satellite image of a small town,an aerial view of a small town,0.11111111111111109,0.5714285714285714,0.125,0.5714285714285714,0.0,0.38087260847594373
tile_0569,a view of a park with a bench and a bench,an aerial view of a small town,an aerial view of a small village in the middle of the country,0.2273871594750492,0.36374815343738565,0.24999999999999994,0.6,0.14585756144590015,0.4656462190988998
tile_0570,a blur of a house in the middle of a forest,an aerial view of the site of the former church,an aerial view of the site of the former church in the town of kalo,0.252779610326865,0.6065306597126334,0.30769230769230765,0.8,0.4546379043589738,0.8793953741468774
tile_0571,a view of a city from a high angle,an aerial view of a large green field,an aerial view of a small town surrounded by trees,0.2982797722714565,0.48675048941962806,0.3157894736842105,0.5555555555555556,0.15976420924144447,0.3408242166238353
tile_0572,a green leaf with a white flower in the middle,a satellite image of a house in the middle of a field,an aerial view of a farm and a lake,0.2,0.25,0.2105263157894737,0.28571428571428575,0.0,0.1321300690217955
tile_0573,a white object is in the middle of a forest,a large white building,an aerial view of a large landslide in the middle of a rural area,0.40219202762138356,0.0410424993119494,0.5,0.22222222222222224,0.31758174499497815,0.08701234950451957
tile_0574,a small white object in the middle of a forest,an aerial view of a large industrial area,an aerial view of a small town,0.3,0.625,0.3529411764705882,0.6666666666666666,0.17077611319011654,0.45026814465562653
